Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
31,32,OMP,0.0011452,2.6199999999999996e-05
32,32,OMP,0.0011166000000000001,2.6600000000000003e-05
33,32,OMP,0.0012006,2.48e-05
34,32,OMP,0.0011363999999999999,2.3999999999999997e-05
35,32,OMP,0.0013187999999999997,2.54e-05
36,32,OMP,0.0011053999999999999,2.74e-05
37,32,OMP,0.001287,2.46e-05
38,32,OMP,0.0011893999999999997,2.6200000000000003e-05
39,32,OMP,0.001258,2.52e-05
40,32,OMP,0.0013904,2.64e-05
41,32,OMP,0.0013551999999999998,2.52e-05
42,32,OMP,0.0012882,2.6200000000000003e-05
43,32,OMP,0.0014322,2.5400000000000004e-05
44,32,OMP,0.0011372,2.64e-05
45,32,OMP,0.0014600000000000001,2.74e-05
46,32,OMP,0.0011712000000000003,2.5600000000000006e-05
47,32,OMP,0.0010902,2.5e-05
48,32,OMP,0.0012848000000000002,2.6600000000000003e-05
49,32,OMP,0.0011098,2.5400000000000004e-05
50,32,OMP,0.0011858,2.6000000000000002e-05
51,32,OMP,0.0014264,3.7600000000000006e-05
52,32,OMP,0.0017296000000000002,2.7600000000000003e-05
53,32,OMP,0.0016577999999999999,2.68e-05
54,32,OMP,0.0015091999999999998,2.7400000000000005e-05
55,32,OMP,0.0015205999999999998,2.8800000000000002e-05
56,32,OMP,0.0016531999999999999,3.1e-05
57,32,OMP,0.00183,3.0000000000000004e-05
58,32,OMP,0.0016998,2.98e-05
59,32,OMP,0.0016722,2.98e-05
60,32,OMP,0.0020612,3.06e-05
61,32,OMP,0.0022421999999999997,3.3600000000000004e-05
62,32,OMP,0.0016516,4.2399999999999994e-05
63,32,OMP,0.002006,3.48e-05
64,32,OMP,0.0020552,3.2e-05
65,32,OMP,0.0019562,3.2800000000000004e-05
66,32,OMP,0.0018012,3.26e-05
67,32,OMP,0.0035374000000000004,3.2000000000000005e-05
68,32,OMP,0.0023098,3.68e-05
69,32,OMP,0.0036834,3.08e-05
70,32,OMP,0.0033549999999999995,3.0199999999999995e-05
71,32,OMP,0.0049146,2.7999999999999996e-05
72,32,OMP,0.009941,0.0066304
73,32,OMP,0.0106794,0.008547200000000001
74,32,OMP,0.0100772,0.0094706
75,32,OMP,0.010498,0.0095066
76,32,OMP,0.010727800000000001,0.009536
77,32,OMP,0.010368800000000001,0.0095394
78,32,OMP,0.011193,0.0105396
79,32,OMP,0.0109628,0.0095394
80,32,OMP,0.0108164,0.0095176
81,32,OMP,0.010574400000000001,0.010438800000000002
82,32,OMP,0.0123598,0.008623599999999999
83,32,OMP,0.011057599999999999,0.0095824
84,32,OMP,0.0126064,0.0086254
85,32,OMP,0.012048800000000002,0.0095602
86,32,OMP,0.0123846,0.010520999999999999
87,32,OMP,0.012892200000000001,0.00869
88,32,OMP,0.011874,0.0095592
89,32,OMP,0.011373600000000001,0.0095382
90,32,OMP,0.011881399999999999,0.010523200000000002
91,32,OMP,0.0118174,0.0086432
92,32,OMP,0.012843400000000001,0.0085856
93,32,OMP,0.013209199999999999,0.0076878
94,32,OMP,0.0130048,0.0096916
95,32,OMP,0.0105416,0.010169599999999999
96,32,OMP,0.0134278,0.007643
1,64,SEQ,3.46e-05,3.34e-05
1,64,OMP,7.26e-05,5.08e-05
2,64,OMP,0.00023440000000000006,7.4e-05
3,64,OMP,0.00028419999999999997,0.000207
4,64,OMP,0.000341,0.00021099999999999998
5,64,OMP,0.00037620000000000004,0.00020119999999999998
6,64,OMP,0.0004002,0.0002
7,64,OMP,0.0004692,0.0001766
8,64,OMP,0.0004948,0.00017519999999999998
9,64,OMP,0.000515,0.00014419999999999998
10,64,OMP,0.0005780000000000001,0.00013879999999999999
11,64,OMP,0.0006188,0.0001258
12,64,OMP,0.0006523999999999999,0.00013260000000000002
13,64,OMP,0.000688,0.0001252
14,64,OMP,0.0007302000000000001,0.0001226
15,64,OMP,0.0007322,0.0001248
16,64,OMP,0.0007681999999999999,0.00015599999999999997
17,64,OMP,0.0008084000000000001,0.0001088
18,64,OMP,0.0008083999999999999,0.00012000000000000002
19,64,OMP,0.000872,0.00012000000000000002
20,64,OMP,0.0009273999999999999,0.0001124
21,64,OMP,0.0009149999999999998,0.000115
22,64,OMP,0.0009034000000000001,0.0001126
23,64,OMP,0.0009349999999999999,0.00010319999999999999
24,64,OMP,0.0010058,0.00010760000000000001
25,64,OMP,0.0009568000000000001,0.00011480000000000001
26,64,OMP,0.0010328,0.0001056
27,64,OMP,0.001003,0.00010960000000000002
28,64,OMP,0.0010072000000000002,0.0001126
29,64,OMP,0.001032,0.0001126
30,64,OMP,0.0013026000000000001,0.0001056
31,64,OMP,0.0010934,0.000125
32,64,OMP,0.0010124,0.0001864
33,64,OMP,0.001107,9.52e-05
34,64,OMP,0.0011124,0.00011940000000000002
35,64,OMP,0.0011484,0.0001082
36,64,OMP,0.00106,0.0001106
37,64,OMP,0.0010866,9.54e-05
38,64,OMP,0.0009914000000000001,0.00010300000000000001
39,64,OMP,0.001056,0.00010059999999999999
40,64,OMP,0.0009733999999999999,0.0001082
41,64,OMP,0.0012707999999999999,0.0001016
42,64,OMP,0.001153,0.0001044
43,64,OMP,0.001218,0.0001142
44,64,OMP,0.0012492,9.56e-05
45,64,OMP,0.0012720000000000001,9.82e-05
46,64,OMP,0.0010986,0.0001126
47,64,OMP,0.0011876,0.00012580000000000002
48,64,OMP,0.0011995999999999999,0.00010060000000000002
49,64,OMP,0.001432,0.00010020000000000001
50,64,OMP,0.001194,0.00012340000000000002
51,64,OMP,0.0015416,0.00010780000000000002
52,64,OMP,0.0014834,9.939999999999999e-05
53,64,OMP,0.0014228,9.179999999999998e-05
54,64,OMP,0.0018089999999999998,0.00011520000000000001
55,64,OMP,0.0016063999999999998,0.0001248
56,64,OMP,0.0013822,0.00012759999999999998
57,64,OMP,0.0018161999999999998,0.0001148
58,64,OMP,0.0017016,0.0001584
59,64,OMP,0.0017008,0.00010640000000000001
60,64,OMP,0.0017247999999999999,0.00010480000000000001
61,64,OMP,0.0021752,0.00014220000000000001
62,64,OMP,0.0021202,0.00012639999999999998
63,64,OMP,0.0019162000000000003,0.0001438
64,64,OMP,0.0014142000000000002,0.00023539999999999998
65,64,OMP,0.0018376,0.0001386
66,64,OMP,0.0023474,0.0001194
67,64,OMP,0.006012,0.0010086
68,64,OMP,0.0039851999999999995,0.0004124
69,64,OMP,0.0059114,0.0021025999999999996
70,64,OMP,0.005617400000000001,0.003836599999999999
71,64,OMP,0.0070344000000000005,0.0029102
72,64,OMP,0.0098322,0.009465199999999998
73,64,OMP,0.0101968,0.0094966
74,64,OMP,0.0110736,0.0085438
75,64,OMP,0.010471,0.009194399999999998
76,64,OMP,0.009912399999999998,0.009496399999999999
77,64,OMP,0.010521,0.0095234
78,64,OMP,0.0111498,0.0124428
79,64,OMP,0.010939400000000002,0.0095822
80,64,OMP,0.013060000000000002,0.0076864
81,64,OMP,0.0112266,0.0105586
82,64,OMP,0.0120262,0.0085828
83,64,OMP,0.0112756,0.009568000000000002
84,64,OMP,0.0106038,0.009539200000000001
85,64,OMP,0.013919400000000002,0.006780400000000001
86,64,OMP,0.011334399999999998,0.0104936
87,64,OMP,0.011060200000000001,0.0105412
88,64,OMP,0.0113096,0.0115048
89,64,OMP,0.013257,0.007711199999999999
90,64,OMP,0.012542800000000002,0.008693999999999999
91,64,OMP,0.013382,0.0076896
92,64,OMP,0.0127272,0.008607799999999999
93,64,OMP,0.012779599999999999,0.0086162
94,64,OMP,0.013919800000000001,0.0086712
95,64,OMP,0.012669599999999998,0.008653600000000001
96,64,OMP,0.013276400000000002,0.010483800000000001
1,128,SEQ,0.00015880000000000004,0.0001862
1,128,OMP,0.00020219999999999998,0.0002144
2,128,OMP,0.000398,0.0002056
3,128,OMP,0.0005521999999999999,0.0002412
4,128,OMP,0.0006292,0.000248
5,128,OMP,0.0007105999999999999,0.00032399999999999996
6,128,OMP,0.0008334,0.00041079999999999996
7,128,OMP,0.0008562,0.0003538
8,128,OMP,0.0008473999999999999,0.0005269999999999999
