Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
64,16,OMP,0.0015206,3.92e-05
65,16,OMP,0.0014506,4.72e-05
66,16,OMP,0.004319,0.0018916000000000002
67,16,OMP,0.0017074,4.3799999999999994e-05
68,16,OMP,0.0019950000000000002,4.3599999999999996e-05
69,16,OMP,0.0040622,4.84e-05
70,16,OMP,0.004676599999999999,0.000996
71,16,OMP,0.005888399999999999,0.0010234000000000003
72,16,OMP,0.008623,0.0038537999999999997
73,16,OMP,0.012115400000000002,0.008536
74,16,OMP,0.011093,0.008539799999999998
75,16,OMP,0.0102364,0.0094822
76,16,OMP,0.009575400000000001,0.0094774
77,16,OMP,0.0104526,0.009500199999999999
78,16,OMP,0.0111436,0.010493
79,16,OMP,0.0122372,0.0105072
80,16,OMP,0.0109912,0.0095412
81,16,OMP,0.010818,0.011442
82,16,OMP,0.012829400000000001,0.007702600000000001
83,16,OMP,0.0120284,0.0086422
84,16,OMP,0.010671400000000001,0.0114194
85,16,OMP,0.012321799999999999,0.0086566
86,16,OMP,0.012146599999999999,0.0095886
87,16,OMP,0.013082199999999999,0.0077274
88,16,OMP,0.012303600000000001,0.0095734
89,16,OMP,0.0107924,0.0101646
90,16,OMP,0.011978399999999998,0.008622
91,16,OMP,0.0117208,0.0088168
92,16,OMP,0.0109424,0.009215000000000001
93,16,OMP,0.011922,0.0096132
94,16,OMP,0.012973400000000001,0.0086608
95,16,OMP,0.014186599999999999,0.0086894
96,16,OMP,0.010663800000000001,0.0114426
1,32,SEQ,1.02e-05,6.8e-06
1,32,OMP,4.9399999999999995e-05,1.66e-05
2,32,OMP,0.00015979999999999998,2.4400000000000004e-05
3,32,OMP,0.0002172,2.48e-05
4,32,OMP,0.00024260000000000002,2.7999999999999996e-05
5,32,OMP,0.0002774,3.52e-05
6,32,OMP,0.0003082,3.9999999999999996e-05
7,32,OMP,0.000356,3.7800000000000004e-05
8,32,OMP,0.00039519999999999996,4.3e-05
9,32,OMP,0.00041840000000000003,3.2200000000000003e-05
10,32,OMP,0.00045640000000000003,3.68e-05
11,32,OMP,0.000479,4.18e-05
12,32,OMP,0.0005099999999999999,4.38e-05
13,32,OMP,0.0005836,3.5999999999999994e-05
14,32,OMP,0.000583,4e-05
15,32,OMP,0.0006238000000000001,4.6e-05
16,32,OMP,0.0006582000000000001,3.9800000000000005e-05
17,32,OMP,0.0006956,4.52e-05
18,32,OMP,0.0007448,3.78e-05
19,32,OMP,0.0007681999999999999,3.52e-05
20,32,OMP,0.0008251999999999999,3.7999999999999995e-05
21,32,OMP,0.0007741999999999998,4.5600000000000004e-05
22,32,OMP,0.0008244,3.3e-05
23,32,OMP,0.0008354,5.48e-05
24,32,OMP,0.000869,3.76e-05
25,32,OMP,0.0009059999999999999,3.92e-05
26,32,OMP,0.0008812000000000001,3.92e-05
27,32,OMP,0.0009608,4.32e-05
28,32,OMP,0.0009382000000000001,3.78e-05
29,32,OMP,0.0009623999999999999,4.9e-05
30,32,OMP,0.0010548000000000003,4.14e-05
31,32,OMP,0.0010609999999999999,4.880000000000001e-05
32,32,OMP,0.0010286,4.6e-05
33,32,OMP,0.0009599999999999999,4.08e-05
34,32,OMP,0.0010866,4.34e-05
35,32,OMP,0.0010578,4.7199999999999995e-05
36,32,OMP,0.0012358,4.5799999999999995e-05
37,32,OMP,0.0012038,5.2799999999999996e-05
38,32,OMP,0.0013892,5.1000000000000006e-05
39,32,OMP,0.0012918,4.5400000000000006e-05
40,32,OMP,0.0013847999999999998,4.3e-05
41,32,OMP,0.0013516000000000001,5.28e-05
42,32,OMP,0.0013572,5.12e-05
43,32,OMP,0.0011497999999999999,3.7800000000000004e-05
44,32,OMP,0.0013138,4.12e-05
45,32,OMP,0.0014216,4.440000000000001e-05
46,32,OMP,0.001585,5.06e-05
47,32,OMP,0.001305,3.9000000000000006e-05
48,32,OMP,0.0011890000000000002,3.66e-05
49,32,OMP,0.001539,4.04e-05
50,32,OMP,0.0016044,4.7e-05
51,32,OMP,0.0015608,4.880000000000001e-05
52,32,OMP,0.0015052,4.32e-05
53,32,OMP,0.0017836000000000002,5.36e-05
54,32,OMP,0.0014382,4.7600000000000005e-05
55,32,OMP,0.0015742,5.0199999999999994e-05
56,32,OMP,0.0017177999999999998,5.28e-05
57,32,OMP,0.001996,6.36e-05
58,32,OMP,0.0021555999999999997,4.88e-05
59,32,OMP,0.0021388,5.220000000000001e-05
60,32,OMP,0.0018775999999999997,5.3200000000000006e-05
61,32,OMP,0.0013905999999999999,4.5400000000000006e-05
