Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
60,8,OMP,0.0011837999999999998,5.540000000000001e-05,0.0006757898293630681,0.0036101083032490967,0.0011263163822717802,0.0060168471720818285
61,8,OMP,0.0012434000000000002,5.5e-05,0.0006433971368827407,0.003636363636363636,0.0010547494047258043,0.005961251862891206
62,8,OMP,0.0012039999999999998,5.04e-05,0.0006644518272425251,0.003968253968253968,0.0010716964955524598,0.006400409626216078
63,8,OMP,0.001116,4.7e-05,0.0007168458781362007,0.00425531914893617,0.0011378506002161916,0.006754474839581223
64,8,OMP,0.001216,4.28e-05,0.0006578947368421052,0.004672897196261683,0.0010279605263157894,0.007301401869158879
65,8,OMP,0.001215,4.14e-05,0.0006584362139917696,0.004830917874396135,0.0010129787907565686,0.007432181345224824
66,8,OMP,0.0011760000000000002,4.36e-05,0.0006802721088435373,0.004587155963302752,0.001030715316429602,0.006950236308034472
67,8,OMP,0.0011748,5.0600000000000003e-05,0.0006809669731018046,0.003952569169960474,0.0010163686165698576,0.0058993569700902596
68,8,OMP,0.0012104000000000001,4.680000000000001e-05,0.0006609385327164572,0.004273504273504272,0.0009719684304653782,0.0062845651080945175
69,8,OMP,0.001186,4.7600000000000005e-05,0.0006745362563237774,0.0042016806722689065,0.0009775887772808369,0.0060893922786505895
70,8,OMP,0.0013116,4.9e-05,0.000609942055504727,0.004081632653061225,0.0008713457935781815,0.0058309037900874635
71,8,OMP,0.0013938000000000002,5.759999999999999e-05,0.000573970440522313,0.0034722222222222225,0.0008084090711581873,0.004890453834115806
72,8,OMP,0.0013736000000000002,7.500000000000001e-05,0.0005824111822947,0.002666666666666666,0.0008089044198537499,0.003703703703703703
73,8,OMP,0.0015698,4.8e-05,0.0005096190597528347,0.004166666666666667,0.0006981083010312805,0.005707762557077625
74,8,OMP,0.0013966,5.139999999999999e-05,0.0005728197049978519,0.003891050583657588,0.0007740806824295295,0.005258176464402146
75,8,OMP,0.0013800000000000002,4.620000000000001e-05,0.0005797101449275361,0.004329004329004328,0.0007729468599033815,0.00577200577200577
76,8,OMP,0.0014609999999999998,5.18e-05,0.0005475701574264203,0.003861003861003861,0.0007204870492452898,0.005080268238162975
77,8,OMP,0.0014448,5.759999999999999e-05,0.0005537098560354374,0.0034722222222222225,0.0007191037091369317,0.004509379509379509
78,8,OMP,0.0016272000000000003,4.8e-05,0.0004916420845624385,0.004166666666666667,0.000630310364823639,0.005341880341880342
79,8,OMP,0.0014295999999999998,5.2600000000000005e-05,0.0005595970900951316,0.0038022813688212923,0.0007083507469558628,0.004813014390913028
80,8,OMP,0.0016686,7.500000000000001e-05,0.00047944384513963804,0.002666666666666666,0.0005993048064245475,0.0033333333333333327
81,8,OMP,0.0016063999999999998,5.42e-05,0.00049800796812749,0.003690036900369003,0.000614824652009247,0.00455560111156667
82,8,OMP,0.0014990000000000001,6.64e-05,0.000533689126084056,0.003012048192771084,0.000650840397663483,0.003673229503379371
83,8,OMP,0.0016098000000000002,7.000000000000001e-05,0.0004969561436203254,0.0028571428571428567,0.0005987423417112354,0.003442340791738382
84,8,OMP,0.0017198,6.94e-05,0.00046517036864751713,0.002881844380403458,0.0005537742483899014,0.003430767119527926
85,8,OMP,0.0017070000000000002,6.28e-05,0.00046865846514352656,0.0031847133757961785,0.0005513629001688547,0.003746721618583739
86,8,OMP,0.0023402,7.68e-05,0.00034185112383556957,0.0026041666666666665,0.000397501306785546,0.0030281007751937986
87,8,OMP,0.0018084,7.159999999999999e-05,0.00044238000442380006,0.002793296089385475,0.0005084827637055173,0.00321068516021319
88,8,OMP,0.0028921999999999997,8.1e-05,0.00027660604384205796,0.0024691358024691358,0.00031432504982052044,0.0028058361391694727
89,8,OMP,0.0034135999999999997,6.78e-05,0.00023435669088352472,0.0029498525073746312,0.00026332212458823006,0.0033144410195220576
90,8,OMP,0.0057972,8.88e-05,0.0001379976540398813,0.0022522522522522522,0.00015333072671097923,0.0025025025025025025
91,8,OMP,0.003564,0.0010176,0.0002244668911335578,0.00019654088050314464,0.00024666691333358003,0.0002159789895638952
92,8,OMP,0.0047984,0.0019477999999999997,0.00016672224074691563,0.00010267994660642778,0.00018121982689882132,0.00011160863761568236
93,8,OMP,0.0070742,0.003616,0.00011308699216872578,5.5309734513274336e-05,0.00012159891631045783,5.94728328099724e-05
94,8,OMP,0.007559399999999998,0.001962,0.00010582850490779693,0.0001019367991845056,0.00011258351585935843,0.00010844340338777191
95,8,OMP,0.0098196,0.005740199999999999,8.146971363395658e-05,3.484199156823804e-05,8.575759329890167e-05,3.667578059814531e-05
96,8,OMP,0.0085074,0.0075823999999999996,9.403578061452382e-05,2.6376872757965815e-05,9.795393814012898e-05,2.747590912288106e-05
1,16,SEQ,1.6e-06,8e-07,,,,
1,16,OMP,2.64e-05,5.9999999999999985e-06,0.0606060606060606,0.13333333333333336,6.06060606060606,13.333333333333336
2,16,OMP,0.0001182,1.5600000000000006e-05,0.01353637901861252,0.05128205128205126,0.676818950930626,2.564102564102563
3,16,OMP,0.0001326,1.6199999999999994e-05,0.012066365007541479,0.049382716049382734,0.40221216691804934,1.6460905349794244
4,16,OMP,0.00012319999999999999,1.42e-05,0.012987012987012988,0.056338028169014086,0.3246753246753247,1.4084507042253522
5,16,OMP,0.00016659999999999998,1.82e-05,0.009603841536614647,0.04395604395604396,0.19207683073229295,0.8791208791208791
6,16,OMP,0.00017080000000000003,1.4599999999999994e-05,0.009367681498829038,0.05479452054794522,0.15612802498048398,0.9132420091324204
7,16,OMP,0.00016420000000000006,1.64e-05,0.009744214372716196,0.04878048780487805,0.13920306246737424,0.6968641114982579
8,16,OMP,0.000206,1.6800000000000002e-05,0.007766990291262136,0.04761904761904761,0.0970873786407767,0.5952380952380951
9,16,OMP,0.0002522,1.4800000000000002e-05,0.006344171292624901,0.05405405405405404,0.07049079214027668,0.6006006006006005
10,16,OMP,0.00026460000000000003,2.22e-05,0.006046863189720332,0.036036036036036036,0.060468631897203313,0.36036036036036034
11,16,OMP,0.00032539999999999994,2.94e-05,0.004917025199754149,0.027210884353741496,0.04470022908867408,0.2473716759431045
12,16,OMP,0.0002722,1.6e-05,0.005878030859662013,0.05,0.04898359049718344,0.4166666666666667
13,16,OMP,0.0003018,1.76e-05,0.005301524188204108,0.04545454545454545,0.04078095529387775,0.3496503496503496
14,16,OMP,0.0003332,2.5e-05,0.004801920768307323,0.031999999999999994,0.03429943405933802,0.22857142857142854
15,16,OMP,0.0004056000000000001,2.0399999999999998e-05,0.003944773175542405,0.0392156862745098,0.026298487836949363,0.261437908496732
16,16,OMP,0.0004178,1.7800000000000002e-05,0.0038295835327908086,0.04494382022471909,0.023934897079942553,0.28089887640449435
17,16,OMP,0.0005712000000000001,2.12e-05,0.002801120448179271,0.03773584905660377,0.016477179106936888,0.22197558268590456
18,16,OMP,0.0003552,1.74e-05,0.0045045045045045045,0.04597701149425287,0.025025025025025023,0.2554278416347382
19,16,OMP,0.0003996,2.0200000000000006e-05,0.004004004004004004,0.03960396039603959,0.0210737052842316,0.20844189682126102
20,16,OMP,0.000363,1.82e-05,0.004407713498622589,0.04395604395604396,0.022038567493112945,0.21978021978021978
21,16,OMP,0.0003708,1.82e-05,0.004314994606256742,0.04395604395604396,0.02054759336312734,0.20931449502878074
22,16,OMP,0.0005616000000000001,2.0399999999999998e-05,0.0028490028490028483,0.0392156862745098,0.012950012950012945,0.17825311942959002
23,16,OMP,0.0004172000000000001,2.18e-05,0.00383509108341323,0.03669724770642201,0.016674309058318394,0.159553250897487
24,16,OMP,0.0004314,2.1e-05,0.0037088548910523874,0.0380952380952381,0.015453562046051613,0.15873015873015875
25,16,OMP,0.0005497999999999999,2.5e-05,0.002910149145143689,0.031999999999999994,0.011640596580574756,0.12799999999999997
26,16,OMP,0.0006098000000000001,2.26e-05,0.002623811085601836,0.035398230088495575,0.0100915810984686,0.13614703880190604
