Processes,Dim,Version,RollingMean_MatTranspose,SpeedupMatTrans,EfficiencyMatTrans
69,2048,MPI DT,0.053460400000000005,0.7395305684207375,1.0717834324938225
70,2048,MPI DT,0.0539284,0.7331127940009345,1.0473039914299065
71,2048,MPI DT,0.052407600000000006,0.7543867683313106,1.062516575114522
72,2048,MPI DT,0.0532156,0.7429325235457271,1.0318507271468431
73,2048,MPI DT,0.0519544,0.760967309794743,1.0424209723215658
74,2048,MPI DT,0.0530312,0.7455158472748118,1.0074538476686645
75,2048,MPI DT,0.052757000000000005,0.7493906021949692,0.9991874695932924
76,2048,MPI DT,0.05318019999999999,0.7434270649602672,0.9781935065266675
77,2048,MPI DT,0.052965599999999995,0.746439198272086,0.9694015561975143
78,2048,MPI DT,0.0515826,0.7664522532792065,0.9826310939477007
79,2048,MPI DT,0.053155999999999995,0.743765520355181,0.9414753422217481
80,2048,MPI DT,0.054025,0.7318019435446552,0.9147524294308189
81,2048,MPI DT,0.054367999999999986,0.727185108887581,0.8977593936883718
82,2048,MPI DT,0.055584,0.7112766263672998,0.8674105199601218
83,2048,MPI DT,0.053671,0.7366287194201709,0.8875044812291215
84,2048,MPI DT,0.0560244,0.7056853799415967,0.8401016427876152
85,2048,MPI DT,0.0559524,0.7065934615852045,0.8312864253943583
86,2048,MPI DT,0.055115799999999986,0.7173188087626416,0.8340916380960949
87,2048,MPI DT,0.059354,0.6660983253024227,0.765630258968302
88,2048,MPI DT,0.06253979999999999,0.6321670360314552,0.7183716318539263
89,2048,MPI DT,0.08898260000000001,0.4443070892511569,0.4992214485968055
90,2048,MPI DT,0.062189000000000015,0.6357330074450463,0.7063700082722737
91,2048,MPI DT,0.1027246,0.3848698364364524,0.42293388619390376
92,2048,MPI DT,0.0580504,0.6810564612819204,0.740278762262957
93,2048,MPI DT,0.12572960000000002,0.31444942161591216,0.33811765765151847
94,2048,MPI DT,0.07222460000000001,0.5473979779742635,0.5823382744407057
95,2048,MPI DT,0.07362139999999999,0.5370123360870617,0.5652761432495386
96,2048,MPI DT,0.11256339999999998,0.3512296181529698,0.36586418557601025
1,4096,SEQ,0.1995616,,
1,4096,MPI BDV,0.4300706,0.4640205584850487,46.40205584850487
4,4096,MPI BDV,0.158407,1.259802912750068,31.4950728187517
16,4096,MPI BDV,0.1012912,1.9701770736253497,12.313606710158435
64,4096,MPI BDV,0.092388,2.1600381001861715,3.375059531540893
1,4096,MPI DT,0.39003340000000003,0.5116525918036763,51.16525918036763
2,4096,MPI DT,0.32102259999999994,0.6216434606161686,31.08217303080843
3,4096,MPI DT,0.23220620000000006,0.8594154678040464,28.64718226013488
4,4096,MPI DT,0.1771846,1.1262920140915182,28.157300352287955
5,4096,MPI DT,0.1613612,1.2367384476565617,24.734768953131233
6,4096,MPI DT,0.138329,1.4426591676365765,24.044319460609607
7,4096,MPI DT,0.13083119999999998,1.5253364640850198,21.790520915500284
8,4096,MPI DT,0.1229866,1.6226288067155283,20.282860083944104
9,4096,MPI DT,0.1236536,1.6138761831438793,17.931957590487546
10,4096,MPI DT,0.122616,1.627533111502577,16.27533111502577
11,4096,MPI DT,0.1237362,1.6127988414061527,14.661807649146844
12,4096,MPI DT,0.1188944,1.678477707949239,13.987314232910325
13,4096,MPI DT,0.116744,1.7093949153703831,13.149191656695255
14,4096,MPI DT,0.1163842,1.7146794839849397,12.247710599892427
15,4096,MPI DT,0.1200508,1.66230962225991,11.0820641483994
16,4096,MPI DT,0.11381560000000003,1.7533765142915378,10.958603214322112
17,4096,MPI DT,0.11799939999999998,1.69120859936576,9.948285878622118
18,4096,MPI DT,0.1182532,1.6875788562169989,9.37543809009444
19,4096,MPI DT,0.1170038,1.7055993053217076,8.976838449061619
20,4096,MPI DT,0.1186326,1.68218179488606,8.410908974430301
21,4096,MPI DT,0.1220208,1.635471985104179,7.787961833829423
22,4096,MPI DT,0.1209192,1.650371487737266,7.501688580623936
23,4096,MPI DT,0.1204828,1.6563492880311548,7.201518643613716
24,4096,MPI DT,0.1229162,1.6235581640174364,6.764825683405985
25,4096,MPI DT,0.1239598,1.6098896577761501,6.4395586311046
26,4096,MPI DT,0.12107639999999999,1.6482287216996874,6.339341237306489
27,4096,MPI DT,0.12210619999999997,1.6343281504133291,6.053067223753071
28,4096,MPI DT,0.124652,1.600949844366717,5.717678015595418
29,4096,MPI DT,0.1242356,1.606315742025635,5.539019800088397
30,4096,MPI DT,0.1239432,1.6101052740287487,5.36701758009583
31,4096,MPI DT,0.1280226,1.55879977441483,5.028386369080097
32,4096,MPI DT,0.12516180000000002,1.5944289711397566,4.982590534811739
33,4096,MPI DT,0.12967800000000002,1.5389009700951586,4.6633362730156325
34,4096,MPI DT,0.1319864,1.5119860834146548,4.447017892396044
35,4096,MPI DT,0.129643,1.5393164305053106,4.398046944300887
36,4096,MPI DT,0.13254439999999998,1.5056207580252357,4.1822798834034325
37,4096,MPI DT,0.1310412,1.5228920370082082,4.115924424346509
38,4096,MPI DT,0.1349098,1.4792224137905476,3.8926905626067043
39,4096,MPI DT,0.13444520000000001,1.484334137626334,3.8059849682726514
40,4096,MPI DT,0.1390156,1.4355338537545428,3.588834634386357
41,4096,MPI DT,0.1364018,1.4630422765681979,3.5683957965078
42,4096,MPI DT,0.13874899999999998,1.4382921678714804,3.4245051615987627
43,4096,MPI DT,0.14037280000000002,1.421654337592468,3.3061728781220183
44,4096,MPI DT,0.13978459999999998,1.4276365207612285,3.2446284562755197
45,4096,MPI DT,0.148095,1.3475242243154733,2.994498276256607
46,4096,MPI DT,0.15081760000000002,1.3231983535078133,2.8765181597995944
47,4096,MPI DT,0.14582060000000002,1.3685418932578797,2.9117912622508078
48,4096,MPI DT,0.1538688,1.2969594875634307,2.7019989324238143
49,4096,MPI DT,0.1547994,1.2891626194933572,2.630944121415015
50,4096,MPI DT,0.15449300000000002,1.2917193659259643,2.5834387318519285
51,4096,MPI DT,0.1605568,1.2429345876350302,2.437126642421628
52,4096,MPI DT,0.1587896,1.2567674457269242,2.4168604725517775
53,4096,MPI DT,0.15797579999999997,1.2632415851035415,2.383474688874607
54,4096,MPI DT,0.16724979999999998,1.1931948498593123,2.20962009233206
55,4096,MPI DT,0.1572,1.2694758269720101,2.308137867221837
56,4096,MPI DT,0.16538060000000002,1.2066808319718274,2.1547871999496917
57,4096,MPI DT,0.16877779999999998,1.1823924710477327,2.0743727562240926
58,4096,MPI DT,0.16252499999999998,1.2278824796185204,2.117038757962966
59,4096,MPI DT,0.16576660000000001,1.203870984866674,2.0404592963841934
60,4096,MPI DT,0.1730274,1.1533525903989774,1.922254317331629
61,4096,MPI DT,0.16357760000000002,1.2199812199225322,1.9999692129877578
62,4096,MPI DT,0.1728658,1.1544307780949155,1.861985125959541
63,4096,MPI DT,0.17575639999999998,1.1354442853859092,1.80229251648557
64,4096,MPI DT,0.1721346,1.1593346137267,1.8114603339479687
65,4096,MPI DT,0.1821264,1.0957313162726547,1.6857404865733152
66,4096,MPI DT,0.174877,1.1411540682879968,1.729021315587874
67,4096,MPI DT,0.17822880000000002,1.1196933380014902,1.6711840865693883
68,4096,MPI DT,0.18108339999999998,1.1020424842917684,1.620650712193777
69,4096,MPI DT,0.1846276,1.0808871479670428,1.566503112995714
70,4096,MPI DT,0.1786916,1.116793402711711,1.595419146731016
71,4096,MPI DT,0.188391,1.0592947646118975,1.4919644571998558
72,4096,MPI DT,0.184157,1.083649277518639,1.5050684409981097
73,4096,MPI DT,0.1877274,1.063039279295404,1.456218190815622
74,4096,MPI DT,0.190085,1.0498545387589762,1.4187223496742922
75,4096,MPI DT,0.1814406,1.099872906064023,1.4664972080853642
76,4096,MPI DT,0.1846086,1.0809983933576226,1.4223663070495034
77,4096,MPI DT,0.1830596,1.0901455045242097,1.4157733824989738
78,4096,MPI DT,0.19180480000000005,1.040441115133719,1.33389886555605
79,4096,MPI DT,0.192413,1.0371523753592533,1.3128511080496876
80,4096,MPI DT,0.1904244,1.0479833466719601,1.3099791833399501
81,4096,MPI DT,0.18773779999999998,1.0629803907364421,1.3123214700449903
82,4096,MPI DT,0.21193739999999997,0.9416063422501174,1.1483004173781919
83,4096,MPI DT,0.1970206,1.0128971285236164,1.2203579861730318
84,4096,MPI DT,0.1982148,1.006794649037307,1.1985650583777465
85,4096,MPI DT,0.19095060000000005,1.0450954330596498,1.2295240388937057
86,4096,MPI DT,0.2057694,0.9698312771481086,1.1277107873815215
87,4096,MPI DT,0.2003802,0.9959147660297774,1.1447296161261808
88,4096,MPI DT,0.2067156,0.9653920652335867,1.0970364377654394
89,4096,MPI DT,0.2232442,0.8939161689307046,1.0044001898097805
90,4096,MPI DT,0.20464839999999998,0.9751437098946292,1.0834930109940324
91,4096,MPI DT,0.2157798,0.9248391183975516,1.016306723513793
92,4096,MPI DT,0.219451,0.9093674669971884,0.9884428989099874
93,4096,MPI DT,0.22669960000000006,0.8802909224365635,0.9465493789640468
94,4096,MPI DT,0.20943760000000003,0.9528451433744465,1.013665046143028
95,4096,MPI DT,0.22371839999999998,0.8920213983293284,0.9389698929782404
96,4096,MPI DT,0.2362598,0.8446701470161239,0.879864736475129
